,TRAVEL_ID,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,total_score
17507,a_a014461,1,20,3,1,2,3,롯데월드타워&롯데월드몰,4,15.0
17514,a_a001747,1,30,3,1,1,1,광장시장,4,14.0
17528,a_a000287,1,30,2,1,3,3,남산케이블카,6,15.0
17535,a_a000287,1,30,2,1,3,3,목동종합운동장 목동아이스링크,6,10.0
17537,a_a000287,1,30,2,1,3,3,예술의전당,3,13.0
17539,a_a011301,0,30,1,1,1,1,올림픽공원,1,12.0
17546,a_a011301,0,30,1,1,1,1,소마미술관,3,11.0
17548,a_a003487,0,30,1,3,1,3,월미테마파크,6,15.0
17551,a_a003487,0,30,1,3,1,3,인천차이나타운,4,15.0
17552,a_a003441,1,30,1,1,1,2,에버랜드,6,15.0
17558,a_a003441,1,30,1,1,1,2,난지한강공원,1,15.0
17561,a_a003441,1,30,1,1,1,2,스타필드 고양,4,15.0
17575,a_a001923,1,40,3,1,1,1,수원화성박물관,2,9.0
17580,a_a001923,1,40,3,1,1,1,플라잉수원,5,9.0
17582,a_a001923,1,40,3,1,1,1,행리단길,4,14.0
17585,a_a001923,1,40,3,1,1,1,국토지리정보원 지도박물관,2,11.0
17586,a_a001923,1,40,3,1,1,1,화성행궁,2,10.0
17587,a_a001923,1,40,3,1,1,1,방화수류정,2,15.0
17597,a_a002398,1,20,1,1,1,3,월미테마파크,6,9.0
17598,a_a002398,1,20,1,1,1,3,신포국제시장,4,11.0
17600,a_a002398,1,20,1,1,1,3,인천차이나타운,4,11.0
17601,a_a002398,1,20,1,1,1,3,인천차이나타운,4,8.0
17609,a_a008138,0,50,1,2,1,2,수원화성,2,15.0
17610,a_a008138,0,50,1,2,1,2,화성행궁,2,15.0
17619,a_a002167,1,50,1,1,1,2,인사동 문화의거리,4,12.0
17623,a_a005302,1,50,1,1,3,1,더현대서울,4,15.0
17642,a_a001648,0,40,1,1,1,1,아침고요수목원,1,13.0
17645,a_a001648,0,40,1,1,1,1,스타필드 하남,4,14.0
17648,a_a013594,0,20,2,1,1,2,니지모리스튜디오,2,12.0
17658,a_a003068,0,30,2,2,1,2,쌈지길,3,10.0
17659,a_a003068,0,30,2,2,1,2,서울로 PH,4,15.0
17680,a_a001649,1,20,1,3,1,1,국립고궁박물관,2,15.0
17683,a_a001649,1,20,1,3,1,1,경복궁,2,14.0
17695,a_a003089,1,20,3,1,1,1,소마드로잉카페 홍대점,4,10.0
17706,a_a006312,0,20,3,1,1,3,남한산성공원,2,15.0
17707,a_a006287,0,40,1,1,1,3,화성행궁,2,15.0
17710,a_a007969,0,40,3,1,1,1,국립한글박물관,2,15.0
17733,a_a008099,0,20,1,2,1,1,"동막골 계곡, 힐링야영 축제",8,14.0
17744,a_a006820,1,20,3,3,3,1,마로니에공원,2,11.0
17745,a_a011575,0,30,1,3,1,3,운현궁,2,13.0
17751,a_a011575,0,30,1,3,1,3,종묘,7,12.0
17758,a_a015245,1,30,2,1,2,1,에버랜드,6,15.0
17784,a_a013710,0,60,1,2,1,1,오이도 빨강등대,3,12.0
17794,a_a008553,1,20,2,1,2,1,부천자연생태공원,1,15.0
17797,a_a008553,1,20,2,1,2,1,한국만화박물관,2,15.0
17799,a_a004970,1,30,1,1,1,3,철도박물관,2,12.0
17817,a_a002118,1,20,3,1,1,2,창경궁,1,15.0
17819,a_a002118,1,20,3,1,1,2,서울공예박물관,2,14.0
17824,a_a012456,1,20,3,1,1,3,소우주,6,15.0
17829,a_a012456,1,20,3,1,1,3,잠실종합운동장 올림픽주경기장,5,15.0
17833,c_c006214,0,40,3,1,1,1,서울숲,1,15.0
17836,c_c006214,0,40,3,1,1,1,갤러리아백화점 WEST점,4,15.0
17838,c_c011906,1,30,1,1,2,1,시흥프리미엄아울렛,4,12.0
17843,a_a005084,1,30,1,2,1,3,수원탑동시민농장,6,9.0
17847,a_a008563,0,30,3,3,1,1,베이크샵 켜켜이,4,10.0
17852,a_a006120,0,30,1,2,1,1,송도센트럴파크,1,15.0
17864,a_a004321,0,40,1,1,3,2,방화수류정,2,15.0
17865,a_a006457,1,40,1,1,1,1,석촌호수산책길,7,10.0
17874,a_a005707,0,30,1,2,3,3,가회동백인제가옥,1,6.0
17878,a_a005707,0,30,1,2,3,3,운현궁,2,13.0
17894,a_a001600,0,30,1,2,1,1,북한산국립공원,7,15.0
17896,a_a001600,0,30,1,2,1,1,서울시립미술관 북서울미술관,3,13.0
17900,a_a007928,0,40,1,1,1,2,여주오곡나루축제,8,11.0
17913,a_a002704,0,20,3,1,1,1,서울우리소리박물관,2,8.0
17914,a_a002704,0,20,3,1,1,1,창덕궁,2,13.0
17926,a_a017776,1,30,2,1,3,1,현대프리미엄아울렛 스페이스원,4,15.0
17928,a_a003490,1,30,1,1,1,2,화담숲,1,14.0
17938,a_a000357,1,30,3,3,3,1,창경궁,2,14.0
17945,a_a000557,0,20,3,1,1,1,나이스웨더 마켓,4,10.0
17948,a_a000557,0,20,3,1,1,1,더현대서울,4,11.0
17957,a_a000557,0,20,3,1,1,1,프로젝트렌트 6호점,4,12.0
17959,a_a000557,0,20,3,1,1,1,서울숲,1,13.0
17963,a_a000557,0,20,3,1,1,1,콘텐츠플래닝,3,12.0
17968,a_a000034,1,30,1,3,1,3,경복궁,2,10.0
17969,a_a000034,1,30,1,3,1,3,북촌한옥마을,7,9.0
17972,a_a000034,1,30,1,3,1,3,카카오프렌즈 홍대플래그십스토어,4,8.0
17973,a_a000034,1,30,1,3,1,3,방화수류정,1,8.0
17974,a_a000034,1,30,1,3,1,3,인천상륙작전기념관,2,9.0
17976,a_a000034,1,30,1,3,1,3,청와대 본관,2,11.0
17977,a_a000034,1,30,1,3,1,3,인천도시역사관,2,7.0
17979,a_a000034,1,30,1,3,1,3,서대문형무소역사관,2,13.0
17988,a_a001311,0,20,1,1,1,1,한국민속촌,6,11.0
17989,a_a001311,0,20,1,1,1,1,백남준아트센터,3,14.0
17994,a_a006510,1,30,1,1,2,2,엔보트 고양점,4,11.0
17995,a_a006510,1,30,1,1,2,2,발트바우,6,15.0
18016,a_a008261,1,30,1,2,1,1,청와대 본관,2,12.0
18018,a_a008261,1,30,1,2,1,1,경복궁,2,12.0
18030,a_a011647,1,50,1,3,2,1,송도센트럴파크,7,12.0
18039,a_a003796,0,20,3,1,1,1,볼원볼링센터,5,15.0
18057,a_a004237,0,30,2,1,1,1,파주프리미엄아울렛,4,12.0
18060,a_a010519,1,20,1,1,1,3,서울숲,1,12.0
18065,a_a010519,1,20,1,1,1,3,봉은사,2,12.0
18073,a_a003301,0,30,1,3,1,2,스타필드 고양,4,12.0
18082,a_a000593,1,20,1,3,1,3,송도센트럴파크,1,13.0
18097,a_a007591,1,20,3,1,3,1,롯데백화점 본점,4,15.0
18118,a_a007786,1,30,1,1,1,3,롯데월드타워&롯데월드몰,4,11.0
18121,a_a007786,1,30,1,1,1,3,석촌호수산책길,7,12.0
18123,a_a010145,1,40,1,3,1,1,팔달문시장,4,12.0
18125,a_a010145,1,40,1,3,1,1,수원화성,2,12.0
18137,a_a018051,1,30,1,1,1,2,LG아트센터 서울,3,11.0
18146,a_a009397,1,30,2,1,1,1,쁘띠프랑스,6,9.0
18151,a_a001504,1,40,1,1,1,2,한국민속촌,6,15.0
18154,a_a015211,1,20,1,1,1,1,벽초지수목원,1,15.0
18165,a_a001473,1,60,1,1,1,1,롯데프리미엄아울렛 파주점,4,12.0
18167,a_a001473,1,60,1,1,1,1,롯데프리미엄아울렛 파주점,4,12.0
18178,a_a009662,1,50,1,1,1,1,롯데몰 김포공항점,4,12.0
18185,a_a007004,0,20,3,1,1,1,신세계백화점 본점,4,12.0
18187,a_a007004,0,20,3,1,1,1,더현대서울,4,9.0
18192,a_a002018,0,30,1,1,1,1,운현궁,2,12.0
18198,a_a002018,0,30,1,1,1,1,낙원악기상가,4,12.0
18201,a_a002018,0,30,1,1,1,1,탑골공원,1,8.0
18206,a_a003069,1,30,1,1,1,2,서대문형무소역사관,2,15.0
18209,a_a003069,1,30,1,1,1,2,연서시장,4,15.0
18213,a_a015683,1,20,1,1,1,1,송도센트럴파크,1,15.0
18216,a_a015683,1,20,1,1,1,1,트라이보울,3,11.0
18218,a_a015683,1,20,1,1,1,1,송도센트럴파크,1,15.0
18224,a_a004880,0,40,1,1,3,2,동구릉,2,12.0
18229,a_a004880,0,40,1,1,3,2,가평잣고을시장,4,12.0
18230,a_a004880,0,40,1,1,3,2,가평잣고을시장,4,12.0
18239,a_a015319,1,40,1,1,1,3,인천종합어시장,4,9.0
18240,a_a015319,1,40,1,1,1,3,인천차이나타운,4,12.0
18247,a_a004841,1,20,1,1,1,1,더현대서울,4,13.0
18254,a_a011091,0,30,2,1,1,1,소래포구전통어시장,4,12.0
18256,a_a003825,1,40,1,1,1,1,쉬자파크,7,15.0
18266,a_a003825,1,40,1,1,1,1,황순원문학관 소나기마을,7,9.0
18269,a_a014858,0,20,3,1,1,2,남산공원,1,11.0
18285,a_a005655,0,20,3,1,1,1,송도센트럴파크,7,15.0
18286,a_a005655,0,20,3,1,1,1,트리플스트리트,4,15.0
18291,a_a005655,0,20,3,1,1,1,현대프리미엄아울렛 송도점,4,9.0
18295,a_a017689,1,20,1,1,1,3,킨텍스 제1전시장,3,15.0
18298,a_a005650,1,50,3,3,3,1,현대프리미엄아울렛 김포점,4,8.0
18313,a_a002111,1,30,1,1,1,1,경복궁,2,15.0
18335,a_a002321,1,20,1,1,1,1,렛츠런파크서울,3,11.0
18340,a_a002321,1,20,1,1,1,1,국립현대미술관 과천관,3,15.0
18353,a_a007929,1,20,3,1,1,1,건국대학교 일감호,1,12.0
18370,a_a007014,1,30,3,1,3,1,마로니에공원,1,10.0
18386,a_a006579,1,30,3,1,1,2,수원화성,2,12.0
18387,a_a006579,1,30,3,1,1,2,방화수류정,2,11.0
18390,a_a011422,1,20,1,1,1,2,잠실종합운동장 올림픽주경기장,5,15.0
18392,a_a011422,1,20,1,1,1,2,석촌호수산책길,7,15.0
18393,a_a011422,1,20,1,1,1,2,롯데월드타워&롯데월드몰,4,10.0
18396,a_a011422,1,20,1,1,1,2,국립중앙박물관,2,15.0
18411,a_a011550,1,30,1,3,1,3,화담숲,1,15.0
18419,a_a003525,0,20,3,3,1,2,신세계백화점 본점,4,9.0
18429,a_a000658,1,40,3,1,2,1,세운전자상가,2,9.0
18441,a_a000658,1,40,3,1,2,1,운현궁,2,12.0
18449,a_a002128,1,30,3,3,3,3,월미테마파크,6,12.0
18465,a_a017927,1,30,1,1,1,1,더현대서울,3,15.0
18489,a_a001213,0,40,1,1,1,1,인천차이나타운,4,12.0
18490,a_a001213,0,40,1,1,1,1,부천자연생태공원,1,15.0
18514,a_a006364,0,20,3,1,1,3,에버랜드,6,15.0
18524,a_a014965,1,30,3,3,3,3,은평한옥마을,7,15.0
18526,a_a014965,1,30,3,3,3,3,흥인지문공원,1,15.0
18527,a_a014965,1,30,3,3,3,3,진관사,2,15.0
18539,a_a000997,1,60,2,1,1,1,북촌한옥마을,7,15.0
18551,a_a010222,0,20,2,1,1,1,이케아 광명점,4,14.0
18567,a_a001617,1,30,2,2,2,2,남한산성,2,15.0
18591,a_a000136,1,20,3,1,1,1,숭례문,2,12.0
18593,a_a000136,1,20,3,1,1,1,한국은행 화폐박물관,2,11.0
18597,a_a000136,1,20,3,1,1,1,국립중앙박물관,2,13.0
18599,a_a000136,1,20,3,1,1,1,덕수궁,2,12.0
18600,a_a000136,1,20,3,1,1,1,서울시립미술관 서소문본관,3,9.0
18601,a_a000136,1,20,3,1,1,1,문화역서울284,2,9.0
18607,a_a003219,1,40,3,1,2,1,신세계백화점 본점,4,12.0
18609,a_a003219,1,40,3,1,2,1,국립현대미술관 과천관,3,13.0
18613,a_a006662,1,30,3,1,1,1,롯데프리미엄아울렛 타임빌라스,4,12.0
18640,a_a002702,1,50,1,3,1,1,두부마을,7,12.0
18644,a_a014770,1,40,2,1,1,1,인천도시역사관,2,10.0
18646,a_a014770,1,40,2,1,1,1,센트럴파크,1,13.0
18655,a_a002681,1,20,3,1,3,3,서울 선릉과 정릉,2,15.0
18661,a_a002681,1,20,3,1,3,3,무신사스탠다드 홍대,4,15.0
18668,a_a002293,0,40,3,1,2,1,롯데백화점 중동점,4,15.0
18674,a_a006054,0,20,3,1,1,2,스타필드 하남,4,11.0
18677,a_a006054,0,20,3,1,1,2,다산생태공원,1,13.0
18691,a_a003449,1,20,2,1,1,1,창덕궁,2,7.0
18711,a_a003726,0,30,2,2,2,2,현대프리미엄아울렛 송도점,4,13.0
18713,a_a003726,0,30,2,2,2,2,송도 센트럴파크,7,15.0
18745,a_a014196,1,40,2,1,3,1,가나아트파크,3,12.0
18750,a_a010215,1,40,1,1,3,1,스타필드 고양,4,12.0
18768,a_a002459,1,30,1,1,1,3,쁘띠프랑스,6,10.0
18774,a_a012502,1,20,2,1,1,3,경복궁,2,15.0
18780,a_a012502,1,20,2,1,1,3,석촌호수 서호,1,15.0
18785,a_a000415,0,30,1,1,1,3,현대프리미엄아울렛 김포점,4,12.0
18787,a_a000415,0,30,1,1,1,3,인천환경공단 송도스포츠파크,5,13.0
18810,a_a001778,0,30,1,1,1,1,양평곤충박물관,2,11.0
18826,a_a010281,0,20,1,1,3,1,라인프렌즈 월드 팝업스토어,6,14.0
18828,a_a010281,0,20,1,1,3,1,어둠속의대화,3,15.0
18834,a_a000074,1,40,1,2,1,2,국립중앙박물관,2,12.0
18840,a_a000074,1,40,1,2,1,2,전쟁기념관 어린이박물관,2,9.0
18842,a_a000074,1,40,1,2,1,2,국립고궁박물관,2,12.0
18846,a_a000074,1,40,1,2,1,2,롯데몰 김포공항점,4,12.0
18847,a_a000074,1,40,1,2,1,2,남산공원 N서울타워,1,15.0
18852,a_a000074,1,40,1,2,1,2,경복궁,2,12.0
18853,a_a000074,1,40,1,2,1,2,서대문 자연사박물관,2,15.0
18854,a_a018015,1,40,1,1,1,3,디뮤지엄,3,13.0
18858,a_a010016,0,20,1,1,1,1,아침고요수목원,1,14.0
18867,a_a004360,0,30,1,1,1,1,와우정사,2,13.0
18876,a_a017705,0,20,1,1,1,3,서울숲,1,15.0
18880,a_a006043,0,30,2,1,1,1,현대프리미엄아울렛 김포점,4,12.0
18882,a_a006043,0,30,2,1,1,1,스타필드 고양,4,12.0
18886,a_a000081,1,40,1,1,1,1,흥인지문공원,1,15.0
18891,a_a000081,1,40,1,1,1,1,서대문형무소역사관,2,15.0
18894,a_a000081,1,40,1,1,1,1,덕수궁,2,15.0
18895,a_a000081,1,40,1,1,1,1,흥인지문,2,15.0
18898,a_a000081,1,40,1,1,1,1,서울풍물시장,4,15.0
18904,a_a000081,1,40,1,1,1,1,덕수궁돌담길,7,15.0
18923,a_a003014,0,30,1,2,1,1,와우정사,2,11.0
18932,b_b012022,1,20,2,1,1,2,NC큐브 커넬워크 겨울동,4,11.0
18934,b_b012022,1,20,2,1,1,2,송도센트럴파크,7,12.0
18935,b_b012022,1,20,2,1,1,2,송도센트럴파크,7,12.0
18950,a_a003822,1,30,1,3,1,1,물의정원,1,15.0
18954,a_a006986,1,20,1,1,3,1,에버랜드,6,14.0
18957,a_a000744,1,20,1,1,2,3,아침고요수목원,1,12.0
18980,a_a001208,1,30,1,2,3,2,광장시장,4,13.0
18989,a_a001208,1,30,1,2,3,2,세운청계상가,4,15.0
18992,a_a001208,1,30,1,2,3,2,서울특별시 교육청과학전시관 남산분관,3,15.0
18993,a_a001208,1,30,1,2,3,2,남산공원 N서울타워,1,15.0
18997,a_a004224,0,20,2,1,1,1,노량진컵밥거리,4,15.0
19005,a_a004224,0,20,2,1,1,1,경복궁,2,15.0
19007,a_a003568,1,30,1,2,1,2,신세계프리미엄아울렛 여주,4,12.0
19018,a_a002520,0,30,3,1,1,1,포천아트밸리,6,9.0
19040,a_a000588,1,20,3,3,1,2,신세계센트럴시티,4,9.0
19051,a_a006613,0,30,1,3,1,1,신세계프리미엄아울렛 여주,4,15.0
19065,a_a006360,1,20,1,1,1,3,IFC몰,4,15.0
19071,a_a013695,0,20,1,1,1,1,마로니에공원,1,12.0
19079,a_a001978,1,20,1,1,1,1,인천문화예술회관,3,10.0
19080,a_a001978,1,20,1,1,1,1,올림픽공원,1,14.0
19091,a_a001978,1,20,1,1,1,1,인천대공원,1,15.0
19092,a_a005141,1,30,1,2,2,3,에버랜드,6,15.0
19131,a_a004640,0,40,1,1,3,2,전통술박물관산사원 본원,2,15.0
19134,a_a004640,0,40,1,1,3,2,포천아트밸리,1,15.0
19140,a_a004250,1,30,3,3,1,1,북촌한옥마을,7,11.0
19161,a_a001591,1,20,1,1,1,1,캠프통포레스트,5,9.0
19183,a_a004420,0,20,1,1,1,1,가평레저파크,5,13.0
19194,a_a001661,1,20,2,1,1,1,더현대서울,4,15.0
19212,a_a003692,1,50,1,1,1,2,그레이츠 판교,4,15.0
19213,a_a015295,1,20,1,3,3,3,신세계프리미엄아울렛 여주,4,10.0
19225,a_a005766,1,30,1,1,1,1,아침고요수목원,1,9.0
19231,a_a006544,0,30,1,1,1,1,수원화성박물관,2,10.0
19246,a_a002650,0,40,2,1,1,1,청와대 본관,2,11.0
19252,a_a003747,1,30,1,3,1,2,한강중앙공원,1,10.0
19271,a_a001741,1,40,2,1,2,1,천주교서울대교구 주교좌 명동대성당,2,15.0
19277,a_a002471,1,40,3,1,2,1,북촌한옥마을,7,9.0
19279,a_a002471,1,40,3,1,2,1,경복궁,2,9.0
19304,a_a006942,1,30,1,2,3,1,서울대공원,6,15.0
19307,a_a010053,0,30,1,2,1,1,망원시장,4,11.0
19308,a_a010053,0,30,1,2,1,1,경복궁,2,11.0
19311,a_a001321,1,20,1,1,1,1,파주프리미엄아울렛,4,12.0
19324,a_a003390,1,20,2,1,2,1,정약용유적지,2,11.0
19326,a_a003390,1,20,2,1,2,1,프렌즈스크린 덕소점,5,15.0
19328,a_a003390,1,20,2,1,2,1,물의정원,1,15.0
19331,a_a003390,1,20,2,1,2,1,한강뮤지엄,3,15.0
19334,a_a003390,1,20,2,1,2,1,미호박물관,2,15.0
19344,a_a001356,0,20,2,1,1,1,광림아트센터 BBCH홀,3,13.0
19349,a_a001356,0,20,2,1,1,1,더플레인,4,13.0
19350,a_a006833,1,30,1,2,3,2,서울대공원,6,15.0
19356,a_a005159,1,40,1,1,3,1,화담숲,1,13.0
19368,b_b006351,1,30,1,1,1,1,방화수류정,7,15.0
19371,b_b006351,1,30,1,1,1,1,화성행궁,2,12.0
19385,a_a000787,0,30,1,1,1,3,덕수궁,2,15.0
19400,a_a000787,0,30,1,1,1,3,남산서울타워,6,15.0
19405,b_b011659,1,40,3,3,2,1,신세계프리미엄아울렛 여주,4,15.0
3,a_a005672,0,20,3,1,1,3,에버랜드,6,15.0
18,a_a004630,1,20,2,1,1,1,에버랜드,6,13.0
21,a_a003421,0,50,1,2,1,1,한국근현대사박물관,2,11.0
25,a_a007015,1,30,3,3,1,3,석촌호수산책길,8,12.0
31,a_a000741,0,30,3,1,1,1,현대시티아울렛 동대문점,4,15.0
